gene_id	NCBI_ID	genename	genesynonym
YOL129W	853991	VPS68	NaN
YOR037W	854202	CYC2	NaN
YOR280C	854454	FSH3	NaN
YBR236C	852538	ABD1	NaN
YAR023C	851276	NaN	NaN
YIL134C-A	1466491	NaN	NaN
YOR189W	854361	IES4	NaN
YDR190C	851771	RVB1	TIH1
YDR190C	851771	RVB1	TIP49
YDR190C	851771	RVB1	TIP49A
YGL112C	852766	TAF6	TAF60
YGL112C	852766	TAF6	TafII60
YMR006C	855018	PLB2	NaN
YML094W	854879	GIM5	PFD5
YKR051W	853925	NaN	NaN
YGR033C	852921	TIM21	FMP17
YGL190C	852685	CDC55	NaN
YHR009C	856400	TDA3	BTN3
YDL231C	851367	BRE4	NaN
YHR123W	856523	EPT1	NaN
YDR124W	851702	NaN	NaN
YGL246C	852646	RAI1	NaN
YMR198W	855238	CIK1	NaN
YML108W	854863	NaN	NaN
YIL160C	854646	POT1	FOX3
YIL160C	854646	POT1	POX3
YMR158W-B	NaN	NaN	YMR158W-A
YLR379W	NaN	NaN	NaN
YBL100W-C	1466439	NaN	YBL101W-C
YDR145W	851723	TAF12	TAF61
YDR145W	851723	TAF12	TAF68
YDR145W	851723	TAF12	TafII61
YDR145W	851723	TAF12	TafII68
YDL061C	851498	RPS29B	S29B
YDL061C	851498	RPS29B	S36B
YDL061C	851498	RPS29B	YS29
YDL061C	851498	RPS29B	YS29B
YML019W	854989	OST6	NaN
YCR001W	NaN	NaN	NaN
YKL032C	853836	IXR1	ORD1
YLR263W	850968	RED1	NaN
YPL256C	855819	CLN2	NaN
YPL099C	856005	NaN	FMP14
YMR176W	855214	ECM5	NaN
YGR114C	NaN	NaN	NaN
YDL040C	851521	NAT1	AAA1
YDL040C	851521	NAT1	NAA15
YHR052W	856449	CIC1	NSA3
YGR128C	853029	UTP8	NaN
YDR312W	851907	SSF2	NaN
YLR102C	850792	APC9	NaN
YKL010C	853859	UFD4	NaN
YNL158W	855564	PGA1	NaN
YBL006W-A	NaN	NaN	NaN
YDR162C	851740	NBP2	NaN
YDL101C	851457	DUN1	NaN
YML081C-A	854893	ATP18	NaN
YAL061W	851238	BDH2	NaN
YKR041W	853914	NaN	NaN
YHR091C	856491	MSR1	mitochondrial arginyl-tRNA synthetase
YCL010C	850347	SGF29	NaN
YLR275W	850981	SMD2	Sm D2
YDR336W	851936	MRX8	NaN
YMR002W	855014	MIX17	NaN
YIL096C	854711	BMT5	NaN
YER062C	856791	NaN	GPP2
YKL090W	853772	CUE2	NaN
YGR059W	852950	SPR3	NaN
YNL322C	855394	KRE1	NaN
YJR149W	853614	NaN	NaN
YJR157W	NaN	NaN	NaN
YOR063W	854229	RPL3	MAK8
YOR063W	854229	RPL3	TCM1
YOR063W	854229	RPL3	YOR29-14
YOR063W	854229	RPL3	L3
YOR063W	854229	RPL3	rp1
YOR063W	854229	RPL3	YL1
YLR091W	850780	GEP5	RRG5
YEL050C	856660	RML2	NaN
YPL064C	856041	CWC27	NaN
YPL101W	856002	ELP4	HAP1
YPL101W	856002	ELP4	KTI9
YPL101W	856002	ELP4	TOT7
YPL247C	855829	NaN	NaN
YNL337W	NaN	NaN	NaN
YMR276W	855319	DSK2	NaN
YMR301C	855347	ATM1	NaN
YDR103W	851680	STE5	HMD3
YDR103W	851680	STE5	NUL3
YGL208W	852664	SIP2	SPM2
YPR066W	856179	UBA3	NaN
YNL286W	855430	CUS2	NaN
YDR488C	852099	PAC11	NaN
YFL048C	850496	EMP47	NaN
YJL027C	853426	NaN	NaN
YBR141W-A	NaN	NaN	NaN
YFR053C	850614	HXK1	NaN
YGR132C	853033	PHB1	NaN
YPR093C	856208	ASR1	NaN
YGL092W	852788	NUP145	RAT10
YPL037C	856070	EGD1	NaN
YOR310C	854487	NOP58	NOP5
YBL031W	852249	SHE1	NaN
YMR063W	855085	RIM9	NaN
YGL178W	852697	MPT5	HTR1
YGL178W	852697	MPT5	PUF5
YGL178W	852697	MPT5	UTH4
YKL033W-A	853833	NaN	NaN
YGR296C-A	NaN	NaN	NaN
YLR084C	850773	RAX2	NaN
YHR036W	856431	BRL1	NaN
YKL176C	853678	LST4	NaN
YMR229C	855269	RRP5	NaN
YOR238W	854413	NaN	NaN
YOR367W	854549	SCP1	NaN
YOR297C	854472	TIM18	NaN
YJL014W	853438	CCT3	BIN2
YJL014W	853438	CCT3	TCP3
YPR165W	856294	RHO1	NaN
YDR009W	851572	GAL3	NaN
YIL164C	854642	NIT1	NaN
YLR435W	851154	TSR2	NaN
YLR112W	NaN	NaN	NaN
YNL147W	855575	LSM7	NaN
YOR176W	854347	HEM15	NaN
YPL177C	855926	CUP9	NaN
YJL203W	853227	PRP21	SPP91
YDR034C	851598	LYS14	NaN
YFL036W	850507	RPO41	NaN
YHR217C	NaN	NaN	NaN
YJL174W	853265	KRE9	NaN
YDR329C	851929	PEX3	PAS3
YDL229W	851369	SSB1	YG101
YKR029C	853900	SET3	NaN
YDR285W	851879	ZIP1	NaN
YAL021C	851212	CCR4	FUN27
YAL021C	851212	CCR4	NUT21
YPL157W	855946	TGS1	NaN
YGL163C	852713	RAD54	XRS1
YJR035W	853492	RAD26	NaN
YPL194W	855907	DDC1	NaN
YBR196C	852495	PGI1	CDC30
YOR183W	854355	FYV12	NaN
YDL025W-A	NaN	NaN	NaN
YMR071C	855093	TVP18	NaN
YPL119C-A	1466520	NaN	NaN
YOR236W	854411	DFR1	NaN
YDL203C	851324	ACK1	NaN
YDL084W	851475	SUB2	NaN
YLR361C-A	1466422	NaN	NaN
YOR042W	854206	CUE5	NaN
YBL051C	852229	PIN4	MDT1
YIL142C-A	NaN	NaN	NaN
YLR447C	851168	VMA6	NaN
YER019C-A	856740	SBH2	SEB2
YML004C	855009	GLO1	NaN
YDR468C	852079	TLG1	NaN
YAL002W	851261	VPS8	FUN15
YAL002W	851261	VPS8	VPL8
YAL002W	851261	VPS8	VPT8
YLR412W	851130	BER1	NaN
YOR246C	854420	ENV9	NaN
YKL184W	853651	SPE1	ORD1
YKL184W	853651	SPE1	SPE10
YOR073W-A	NaN	NaN	NaN
YML046W	854960	PRP39	NaN
YNL283C	855438	WSC2	STA3
YBR006W	852291	UGA2	UGA5
YLR018C	850705	POM34	NaN
YLR344W	851058	RPL26A	L26A
YLR344W	851058	RPL26A	L33A
YLR344W	851058	RPL26A	YL33
YPR047W	856160	MSF1	mitochondrial phenylalanyl-tRNA synthetase
YDR472W	852083	TRS31	NaN
YDL030W	851531	PRP9	NaN
YGL209W	852663	MIG2	MLZ1
YOR056C	854221	NOB1	YOR29-07
YJR090C	853552	GRR1	CAT80
YJR090C	853552	GRR1	COT2
YJR090C	853552	GRR1	SDC1
YJR090C	853552	GRR1	SSU2
YKL019W	853849	RAM2	NaN
YML043C	854964	RRN11	NaN
YOL075C	854080	NaN	NaN
YDR107C	851685	TMN2	NaN
YHR156C	856561	LIN1	SNU40
YPL252C	855824	YAH1	NaN
YOR383C	854565	FIT3	NaN
YKR039W	853912	GAP1	NaN
YOR263C	NaN	NaN	NaN
YOR101W	854268	RAS1	NaN
YHR077C	856476	NMD2	IFS1
YHR077C	856476	NMD2	SUA1
YHR077C	856476	NMD2	SUP111
YHR077C	856476	NMD2	UPF2
YGR123C	853023	PPT1	NaN
YNL202W	855518	SPS19	SPX19
YNL202W	855518	SPS19	2,4-dienoyl-CoA reductase
YCL023C	NaN	NaN	NaN
YNL064C	855661	YDJ1	HSP40
YNL064C	855661	YDJ1	MAS5
YER121W	856858	NaN	NaN
YOL141W	854024	PPM2	TYW4
YDL127W	851430	PCL2	CLN4
YDR237W	851823	MRPL7	YmL5
YDR237W	851823	MRPL7	YmL7
YER101C	856838	AST2	NaN
YHR144C	856548	DCD1	NaN
YBR102C	852398	EXO84	USA3
YNL197C	855524	WHI3	NaN
YIL032C	NaN	NaN	NaN
YGR013W	852896	SNU71	NaN
YOR125C	854292	CAT5	COQ7
YOR022C	854187	DDL1	NaN
YKR043C	853917	SHB17	NaN
YGR051C	NaN	NaN	NaN
YJR062C	853525	NTA1	DEA1
YLR240W	850941	VPS34	END12
YLR240W	850941	VPS34	PEP15
YLR240W	850941	VPS34	STT8
YLR240W	850941	VPS34	VPL7
YLR240W	850941	VPS34	VPS7
YLR240W	850941	VPS34	VPT29
YDR321W	851920	ASP1	NaN
YGL191W	852684	COX13	NaN
YDR195W	851776	REF2	NaN
YDR360W	NaN	OPI7	NaN
YNL181W	855540	PBR1	NaN
YOR071C	854237	NRT1	THI71
YOR071C	854237	NRT1	YOR29-22
YGR192C	853106	TDH3	GLD1
YGR192C	853106	TDH3	HSP35
YGR192C	853106	TDH3	HSP36
YGR192C	853106	TDH3	SSS2
YGR192C	853106	TDH3	GAPDH
YGR192C	853106	TDH3	GPD
YHR012W	856403	VPS29	PEP11
YHR012W	856403	VPS29	VPT6
YLR408C	851124	BLS1	BLB1
YHR037W	856432	PUT2	NaN
YER044C-A	856768	MEI4	NaN
YPR116W	856232	RRG8	NaN
YBL075C	852203	SSA3	YG106
YKL055C	853810	OAR1	NaN
YHR218W-A	852160	NaN	NaN
YGL036W	852847	NaN	NaN
YOR011W	854175	AUS1	NaN
YML119W	854920	NaN	NaN
YKL144C	853713	RPC25	YKL1
YKL144C	853713	RPC25	C25
YPR043W	856156	RPL43A	L43A
YPR043W	853557	RPL43A	L43A
YJL025W	853428	RRN7	NaN
YPL023C	856084	MET12	NaN
YLR291C	850998	GCD7	NaN
YPL281C	854575	ERR2	NaN
YPL281C	855848	ERR2	NaN
YOL164W	854000	BDS1	NaN
YGR256W	853172	GND2	NaN
YHR068W	856465	DYS1	NaN
YPL241C	855835	CIN2	NaN
YDL168W	851386	SFA1	ADH5
YPL190C	855911	NAB3	HMD1
YKL160W	853697	ELF1	NaN
YLR390W	851106	ECM19	NaN
YKL011C	853858	CCE1	MGT1
YPL113C	855990	NaN	NaN
YGR063C	852955	SPT4	NaN
YDR300C	851894	PRO1	NaN
YJR116W	853580	TDA4	NaN
YLR157W-E	1466413	NaN	YLR157W-B
YLR157W-E	1466413	NaN	YLR157W-C
YDL085W	851474	NDE2	NDH2
YMR322C	855372	SNO4	HSP34
YLR140W	NaN	NaN	NaN
YLR450W	851171	HMG2	NaN
YLR331C	NaN	JIP3	NaN
YGR169C	853079	PUS6	NaN
YPL029W	856078	SUV3	LPB2
YJL147C	853294	MRX5	NaN
YBR188C	852486	NTC20	NaN
YBR012C	NaN	NaN	NaN
YLR021W	850708	IRC25	DMP2
YLR021W	850708	IRC25	PBA3
YLR021W	850708	IRC25	POC3
YJL180C	853259	ATP12	NaN
YDR524W-C	1466437	NaN	YDR524W-A
YOR149C	854320	SMP3	LAS2
YOR149C	854320	SMP3	SAP2
YJL039C	853410	NUP192	NaN
YKL142W	853715	MRP8	YKL3
YMR311C	855359	GLC8	NaN
YBL024W	852257	NCL1	TRM4
YMR124W	855154	EPO1	NaN
YJL112W	853332	MDV1	FIS2
YJL112W	853332	MDV1	GAG3
YJL112W	853332	MDV1	NET2
YDL016C	NaN	NaN	NaN
YBR107C	852404	IML3	MCM19
YDL156W	851399	CMR1	NaN
YJL068C	853377	NaN	NaN
YDL228C	NaN	NaN	NaN
YDL239C	851359	ADY3	NaN
YCR087C-A	850449	NaN	NaN
YOR172W	854343	YRM1	NaN
YBR103W	852399	SIF2	EMB1
YLR394W	851110	CST9	ZIP3
YOL143C	854022	RIB4	NaN
YFL041W	850502	FET5	NaN
YAL059C-A	NaN	NaN	NaN
YBL072C	856839	RPS8A	rp19
YBL072C	856839	RPS8A	S14A
YBL072C	856839	RPS8A	S8A
YBL072C	856839	RPS8A	YS9
YBL072C	852206	RPS8A	rp19
YBL072C	852206	RPS8A	S14A
YBL072C	852206	RPS8A	S8A
YBL072C	852206	RPS8A	YS9
YGL132W	NaN	NaN	NaN
YDR309C	851904	GIC2	NaN
YER067W	856797	RGI1	NaN
YOR049C	NaN	RSB1	NaN
YJR033C	853490	RAV1	SOI3
YBR282W	852585	MRPL27	YmL27
YKL167C	853687	MRP49	NaN
YCL022C	NaN	NaN	NaN
YCR018C	850377	SRD1	NaN
YLR156C-A	1466414	NaN	NaN
YLR156C-A	1466415	NaN	NaN
YLR156C-A	1466411	NaN	NaN
YLR156C-A	1466410	NaN	NaN
YBR288C	852591	APM3	YKS6
YOL131W	853989	NaN	NaN
YPR137W	856255	RRP9	NaN
YLR203C	850900	MSS51	NaN
YPL219W	855882	PCL8	NaN
YBL113C	852159	NaN	NaN
YMR230W-A	1466504	NaN	NaN
YNL252C	855469	MRPL17	MRPL30
YNL252C	855469	MRPL17	YmL17
YNL252C	855469	MRPL17	YmL30
YDR171W	851751	HSP42	NaN
YDR364C	851968	CDC40	PRP17
YDR364C	851968	CDC40	SLT15
YDR364C	851968	CDC40	SLU4
YMR250W	855291	GAD1	NaN
YJR010C-A	853467	SPC1	NaN
YDL177C	851377	NaN	NaN
YCL048W-A	3799968	NaN	NaN
YKL218C	853662	SRY1	NaN
YPL222C-A	NaN	NaN	NaN
YCL031C	850326	RRP7	NaN
YLR384C	851100	IKI3	ELP1
YLR384C	851100	IKI3	KTI7
YLR384C	851100	IKI3	TOT1
YNL108C	855615	NaN	HUF
YNL276C	NaN	NaN	NaN
YPR132W	853015	RPS23B	rp37
YPR132W	853015	RPS23B	S23B
YPR132W	853015	RPS23B	S28B
YPR132W	853015	RPS23B	YS14
YPR132W	856250	RPS23B	rp37
YPR132W	856250	RPS23B	S23B
YPR132W	856250	RPS23B	S28B
YPR132W	856250	RPS23B	YS14
YOR141C	854309	ARP8	NaN
YER104W	856841	RTT105	NaN
YGR282C	853199	BGL2	NaN
YOL112W	854037	MSB4	NaN
YPR018W	856129	RLF2	CAC1
YLL011W	850649	SOF1	NaN
YGR238C	853153	KEL2	NaN
YOR228C	854403	MCP1	NaN
YML048W	854957	GSF2	ECM6
YOR388C	854570	FDH1	NaN
YFR040W	850601	SAP155	NaN
YPL168W	855935	MRX4	NaN
YIL120W	854686	QDR1	NaN
YKR053C	853927	YSR3	LBP2
YBR001C	852286	NTH2	NaN
YDL150W	851404	RPC53	RPC4
YDL150W	851404	RPC53	C53
YDR351W	851953	SBE2	NaN
YIL101C	854706	XBP1	NaN
YLR329W	851040	REC102	NaN
YNL216W	855505	RAP1	GRF1
YNL216W	855505	RAP1	TBA1
YNL216W	855505	RAP1	TUF1
YLR133W	850824	CKI1	NaN
YPL105C	855999	SYH1	MYR1
YDR335W	851935	MSN5	KAP142
YDR335W	851935	MSN5	STE21
YOR046C	854211	DBP5	RAT8
YJL136W-A	1466464	NaN	NaN
YOR286W	854460	RDL2	AIM42
YOR286W	854460	RDL2	FMP31
YKR069W	853943	MET1	MET20
YGR047C	852938	TFC4	PCF1
YGR047C	852938	TFC4	tau 131
YKR059W	853933	TIF1	eIF4A
YKR059W	853303	TIF1	eIF4A
YMR289W	855333	ABZ2	NaN
YAL036C	851195	RBG1	FUN11
YDL133W	851423	SRF1	NaN
YER009W	856727	NTF2	NaN
YBR202W	852501	MCM7	CDC47
YGR216C	853130	GPI1	NaN
YLL010C	850650	PSR1	NaN
YNL088W	855636	TOP2	TOR3
YNL088W	855636	TOP2	TRF3
YHR061C	856458	GIC1	NaN
YLR260W	850964	LCB5	NaN
YIL053W	854758	NaN	GPP1
YBR004C	852289	GPI18	FMP44
YCL016C	850344	DCC1	NaN
YNL130C	855593	CPT1	NaN
YMR287C	855331	DSS1	MSU1
YPL108W	855996	NaN	NaN
YNL153C	855569	GIM3	PFD4
YEL019C	856695	MMS21	NSE2
YEL019C	856695	MMS21	PSO10
YDR359C	851962	EAF1	VID21
YMR320W	NaN	NaN	NaN
YFL016C	850530	MDJ1	NaN
YDL180W	851374	NaN	NaN
YLR151C	850844	PCD1	NaN
YKR033C	NaN	NaN	NaN
YHL019C	856367	APM2	NaN
YGL188C-A	1466453	NaN	NaN
YDR371W	851977	CTS2	NaN
YBR295W	852598	PCA1	CAD2
YBR295W	852598	PCA1	PAY2
YNL186W	855535	UBP10	DOT4
YMR057C	NaN	NaN	NaN
YLR249W	850951	YEF3	TEF3
YLR249W	850951	YEF3	eEF3
YLR249W	850951	YEF3	EF-3
YER096W	856832	SHC1	NaN
YER017C	856737	AFG3	YTA10
YFL058W	850486	THI5	NaN
YJL064W	NaN	NaN	NaN
YML042W	854965	CAT2	YCAT
YDR524C-B	1466438	NaN	NaN
YMR298W	855344	LIP1	NaN
YFL030W	850514	AGX1	alanine:glyoxylate aminotransferase
YGR046W	852937	TAM41	MMP37
YGR099W	852991	TEL2	NaN
YKR016W	853886	NaN	AIM28
YKR016W	853886	NaN	FMP13
YEL043W	856668	NaN	NaN
YGL041C	NaN	NaN	NaN
YNR056C	855793	BIO5	NaN
YPL043W	856063	NOP4	NOP77
YPR190C	856320	RPC82	RPC3
YPR190C	856320	RPC82	C82
YPR190C	856320	RPC82	RPC80
YLR388W	851104	RPS29A	S29A
YLR388W	851104	RPS29A	S36A
YLR388W	851104	RPS29A	YS29
YLR388W	851104	RPS29A	YS29A
YDL003W	851561	MCD1	PDS3
YDL003W	851561	MCD1	RHC21
YDL003W	851561	MCD1	SCC1
YMR217W	855257	GUA1	NaN
YLL057C	850669	JLP1	NaN
YBR122C	852419	MRPL36	YmL36
YDR507C	852119	GIN4	ERC47
YJR077C	853540	MIR1	PTP
YLR453C	851174	RIF2	NaN
YAR053W	NaN	NaN	NaN
YGL261C	851229	PAU11	NaN
YGL261C	852630	PAU11	NaN
YGL261C	852163	PAU11	NaN
YOR302W	854478	NaN	NaN
YBR206W	NaN	NaN	NaN
YFL029C	850515	CAK1	CIV1
YMR122C	NaN	NaN	NaN
YOR224C	854399	RPB8	ABC14.5
YOL146W	854019	PSF3	NaN
YKR021W	853891	ALY1	ART6
YBR130C	852427	SHE3	NaN
YMR105W-A	1466500	NaN	NaN
YJL066C	853379	MPM1	NaN
YHR076W	856475	PTC7	NaN
YMR085W	855109	NaN	NaN
YDL018C	851544	ERP3	NaN
YDR218C	851804	SPR28	NaN
YLL044W	NaN	NaN	NaN
YGL122C	852755	NAB2	NaN
YML121W	854918	GTR1	NaN
YLR399C	851115	BDF1	NaN
YJR031C	853488	GEA1	NaN
YOR095C	854262	RKI1	NaN
YAL037C-B	NaN	NaN	NaN
YNL023C	855708	FAP1	NaN
YJL183W	853256	MNN11	NaN
YGR036C	852924	CAX4	CWH8
YGR147C	853050	NAT2	NaN
YGL011C	852873	SCL1	PRC2
YKR070W	853944	NaN	NaN
YNL332W	855384	THI12	NaN
YNR065C	855802	NaN	YSN1
YLR335W	851048	NUP2	NaN
YDR379C-A	851986	SDH6	NaN
YLR120C	850811	YPS1	YAP3
YEL069C	856640	HXT13	NaN
YLR397C	851113	AFG2	DRG1
YLR097C	850786	HRT3	NaN
YLR230W	NaN	NaN	NaN
YOL150C	NaN	NaN	NaN
YHR018C	856411	ARG4	NaN
YNL107W	855616	YAF9	NaN
YAR014C	851271	BUD14	NaN
YOL089C	854064	HAL9	NaN
YNL130C-A	1466512	DGR1	NaN
YEL057C	856653	SDD1	NaN
YJL034W	853418	KAR2	GRP78
YJL034W	853418	KAR2	BIP
YBL043W	852237	ECM13	NaN
YOR171C	854342	LCB4	NaN
YLR410W	851126	VIP1	NaN
YJR142W	853607	NaN	NaN
YOL098C	854055	SDD3	NaN
YDL148C	851407	NOP14	UTP2
YDR152W	851730	GIR2	NaN
YMR001C	855013	CDC5	MSD2
YMR001C	855013	CDC5	PKX2
YMR315W	855363	NaN	NaN
YOR089C	854256	VPS21	VPS12
YOR089C	854256	VPS21	VPT12
YOR089C	854256	VPS21	YPT21
YOR089C	854256	VPS21	YPT51
YMR218C	855258	TRS130	NaN
YCR089W	850451	FIG2	NaN
YDR270W	851862	CCC2	NaN
YDL207W	851320	GLE1	BRR3
YDL207W	851320	GLE1	RSS1
YLR366W	NaN	NaN	NaN
YCR022C	NaN	NaN	NaN
YKL082C	853780	RRP14	NaN
YJL157C	853283	FAR1	NaN
YHL007C	856382	STE20	NaN
YDR374C	851980	PHO92	NaN
YNR029C	855763	NaN	NaN
YGR145W	853048	ENP2	NaN
YBR296C-A	1466451	NaN	NaN
YDL025C	851536	RTK1	NaN
YLR287C	850993	NaN	NaN
YBR205W	852504	KTR3	NaN
YDL020C	851542	RPN4	SON1
YDL020C	851542	RPN4	UFD5
YJL044C	853406	GYP6	NaN
YBR255W	852557	MTC4	NaN
YLR161W	850858	NaN	NaN
YLR161W	850851	NaN	NaN
YLR161W	850856	NaN	NaN
YNL012W	855720	SPO1	NaN
YHR115C	856515	DMA1	CHF1
YJR103W	853567	URA8	NaN
YDR058C	851628	TGL2	NaN
YEL071W	856638	DLD3	NaN
YIR023W	854841	DAL81	UGA35
YER180C-A	856928	SLO1	NaN
YIL029C	854783	NaN	NaN
YIR036W-A	NaN	NaN	NaN
YJR112W	853576	NNF1	NaN
YOL078W	854076	AVO1	NaN
YJL129C	853312	TRK1	NaN
YPR030W	856142	CSR2	ART8
YPR030W	856142	CSR2	MRG19
YGL185C	852690	NaN	NaN
YGL060W	852820	YBP2	YBH1
YIL076W	854734	SEC28	ANU2
YOL148C	854017	SPT20	ADA5
YPL138C	855965	SPP1	CPS40
YPL138C	855965	SPP1	SAF41
YBR109C	852406	CMD1	CaM
YDR164C	851742	SEC1	NaN
YDR092W	851666	UBC13	NaN
YHR043C	856439	DOG2	2-deoxyglucose-6-phosphate phosphatase
YMR174C	855212	PAI3	IA3
YBR161W	852458	CSH1	NaN
YBR131C-A	NaN	NaN	NaN
YPR201W	856331	ARR3	ACR3
YJL170C	853269	ASG7	NaN
YDR099W	851676	BMH2	SCD3
YDL047W	851513	SIT4	NaN
YDL190C	851337	UFD2	NaN
YPR186C	856316	PZF1	TFC2
YBR221W-A	1466450	NaN	NaN
YLR205C	850902	HMX1	NaN
YER032W	856754	FIR1	PIP1
YJL188C	NaN	BUD19	NaN
YOR024W	NaN	NaN	IRC12
YOR278W	854452	HEM4	SLU2
YCR003W	850359	MRPL32	YmL32
YLR360W	851074	VPS38	VPL17
YIL030W-A	NaN	NaN	NaN
YIL008W	854809	URM1	NaN
YDR525W-A	852138	SNA2	NaN
YNL256W	855465	FOL1	NaN
YKL138C-A	853719	HSK3	NaN
YDL121C	851436	NaN	NaN
YDR012W	851575	RPL4B	L2B
YDR012W	851575	RPL4B	L4B
YDR012W	851575	RPL4B	rp2
YDR012W	851575	RPL4B	YL2
YHL035C	856350	VMR1	NaN
YJL200C	853230	ACO2	NaN
YJR136C	853601	TTI2	NaN
YGL066W	852814	SGF73	SCA7
YDL236W	851362	PHO13	NaN
YNL318C	855398	HXT14	NaN
YAL009W	851224	SPO7	NaN
YOL022C	854136	TSR4	NaN
YLR245C	850946	CDD1	NaN
YOR079C	854246	ATX2	YOR29-30
YNL240C	855481	NAR1	NaN
YLR241W	850942	CSC1	NaN
YBR166C	852464	TYR1	NaN
YPR104C	856219	FHL1	SPP42
YDR087C	851660	RRP1	NaN
YJR011C	853468	NaN	NaN
YJR050W	853509	ISY1	NTC30
YJR050W	853509	ISY1	UTR3
YAL065C	851232	NaN	NaN
YLR171W	NaN	NaN	NaN
YJR112W-A	1466470	NaN	NaN
YOR091W	854258	TMA46	RBF46
YAL042C-A	NaN	NaN	YAL043C-A
YGL212W	852660	VAM7	VPL24
YGL212W	852660	VAM7	VPS43
YGL152C	NaN	NaN	NaN
YFL039C	850504	ACT1	ABY1
YFL039C	850504	ACT1	END7
YFL039C	850504	ACT1	actin
YGR018C	852901	NaN	NaN
YHL017W	856369	NaN	NaN
YKL023C-A	3799976	NaN	NaN
YFR003C	850553	YPI1	NaN
YML047C	854959	PRM6	NaN
YOL051W	854106	GAL11	ABE1
YOL051W	854106	GAL11	MED15
YOL051W	854106	GAL11	RAR3
YOL051W	854106	GAL11	SDS4
YOL051W	854106	GAL11	SPT13
YHR137C-A	NaN	NaN	NaN
YML101C-A	NaN	NaN	YML102C-A
YAL028W	851205	FRT2	HPH2
YLR328W	851039	NMA1	NaN
YGR215W	853129	RSM27	NaN
YHR050W-A	1466528	NaN	NaN
YAL015C	851218	NTG1	FUN33
YAL015C	851218	NTG1	ogg2
YAL015C	851218	NTG1	SCR1
YDR342C	851943	HXT7	NaN
YGR231C	853146	PHB2	NaN
YOR307C	854484	SLY41	NaN
YOL007C	854155	CSI2	NaN
YER154W	856898	OXA1	PET1402
YML079W	854896	NaN	NaN
YPL085W	856020	SEC16	LPF1
YLR159W	850858	NaN	NaN
YLR159W	850851	NaN	NaN
YLR159W	850856	NaN	NaN
YPL122C	855981	TFB2	NaN
YOL165C	853999	AAD15	NaN
YCL055W	850303	KAR4	NaN
YML052W	854953	SUR7	NaN
YBR132C	852429	AGP2	NaN
YLR011W	850698	LOT6	NaN
YER127W	856864	LCP5	NaN
YAL032C	851201	PRP45	FUN20
YBR153W	852450	RIB7	NaN
YLR188W	850885	MDL1	NaN
YER063W	856792	THO1	NaN
YHR063C	856460	PAN5	NaN
YDR350C	851952	ATP22	TCM10
YGR100W	852992	MDR1	GYP2
YGR100W	852992	MDR1	MIC1
YGR020C	852903	VMA7	NaN
YJR051W	853510	OSM1	FRDS2
YGL088W	NaN	NaN	NaN
YGR275W	853192	RTT102	NaN
YJR125C	853589	ENT3	NaN
YAL020C	851213	ATS1	FUN28
YAL020C	851213	ATS1	KTI13
YLR312W-A	851022	MRPL15	YmL15
YOR222W	854397	ODC2	2-oxodicarboxylate transporter
YMR193W	855231	MRPL24	MRPL14
YMR193W	855231	MRPL24	YmL14
YMR193W	855231	MRPL24	YmL24
YPR159C-A	1466523	NaN	NaN
YPR109W	856225	NaN	NaN
YPL053C	856054	KTR6	MNN6
YFR030W	850588	MET10	NaN
YLR207W	850904	HRD3	NaN
YKL150W	853707	MCR1	NaN
YEL035C	856676	UTR5	NaN
YBR005W	852290	RCR1	SSH6
YMR172C-A	NaN	NaN	NaN
YNL335W	855381	DDI3	NaN
YNL335W	850483	DDI3	NaN
YGR243W	853158	MPC3	NaN
YJL024C	853429	APS3	YKS7
YGR240C	853155	PFK1	NaN
YML025C	854983	YML6	YmL6
YBR106W	852403	PHO88	NaN
YFL053W	850491	DAK2	NaN
YGR104C	852996	SRB5	MED18
YDL085C-A	851473	NaN	NaN
YLR363C	851077	NMD4	NaN
YDL103C	851455	QRI1	UAP1
YGL056C	852824	SDS23	NaN
YKL169C	NaN	NaN	NaN
YHR102W	856502	KIC1	NRK1
YJL212C	853218	OPT1	GSH11
YJL212C	853218	OPT1	HGT1
YOR320C	854498	GNT1	NaN
YOR318C	NaN	NaN	NaN
YDR480W	852091	DIG2	RST2
YOR259C	854433	RPT4	CRL13
YOR259C	854433	RPT4	PCS1
YOR259C	854433	RPT4	SUG2
YOL006C	854156	TOP1	MAK1
YOL006C	854156	TOP1	MAK17
YJR061W	853524	NaN	NaN
YML106W	854865	URA5	PYR5
YHL010C	856376	ETP1	BRP2
YGL072C	NaN	NaN	NaN
YJL001W	853456	PRE3	CRL21
YDL055C	851504	PSA1	MPG1
YDL055C	851504	PSA1	SRB1
YDL055C	851504	PSA1	VIG9
YGL233W	852618	SEC15	NaN
YNL174W	NaN	NaN	NaN
YPL237W	855838	SUI3	NaN
YLR154W-C	850849	TAR1	YLR154W-A
YBR210W	852511	ERV15	NaN
YER098W	856835	UBP9	NaN
YPL031C	856076	PHO85	LDB15
YPL031C	856076	PHO85	phoU
YNL005C	855727	MRP7	MRPL2
YNL005C	855727	MRP7	YmL2
YDR510W	852122	SMT3	NaN
YIL085C	854724	KTR7	NaN
YOR298W	854473	MUM3	NaN
YOR217W	854392	RFC1	CDC44
YNR014W	855748	NaN	NaN
YBR301W	852603	PAU24	DAN3
YPR036W	856148	VMA13	CLS11
YBR076W	852368	ECM8	NaN
