ENSG_ID	HGNC_ID	GeneName	GeneSynonym	NCBI_ID
ENSG00000169902	HGNC:12020	TPST1	TANGO13A	8460
ENSG00000128294	HGNC:12021	TPST2	TANGO13B	8459
ENSG00000133112	HGNC:12022	TPT1	fortilin	7178
ENSG00000133112	HGNC:12022	TPT1	TCTP	7178
ENSG00000274391	HGNC:12023	TPTE	CT44	7179
ENSG00000274391	HGNC:12023	TPTE	PTEN2	7179
ENSG00000132958	HGNC:17299	TPTE2	TPIP	93492
ENSG00000283900	HGNC:53829	TPTEP2-CSNK1E	NaN	102800317
ENSG00000088325	HGNC:1249	TPX2	C20orf1	22974
ENSG00000088325	HGNC:1249	TPX2	C20orf2	22974
ENSG00000088325	HGNC:1249	TPX2	DIL-2	22974
ENSG00000088325	HGNC:1249	TPX2	FLS353	22974
ENSG00000088325	HGNC:1249	TPX2	HCA519	22974
ENSG00000088325	HGNC:1249	TPX2	p100	22974
ENSG00000164548	HGNC:16645	TRA2A	AWMS1	29896
ENSG00000164548	HGNC:16645	TRA2A	htra-2-alpha	29896
ENSG00000136527	HGNC:10781	TRA2B	Htra2-beta	6434
ENSG00000136527	HGNC:10781	TRA2B	PPP1R156	6434
ENSG00000136527	HGNC:10781	TRA2B	SFRS10	6434
ENSG00000170638	HGNC:28805	TRABD	PP2447	80305
ENSG00000186854	HGNC:27013	TRABD2A	C2orf89	129293
ENSG00000186854	HGNC:27013	TRABD2A	TIKI1	129293
ENSG00000269113	HGNC:44200	TRABD2B	TIKI2	388630
ENSG00000102871	HGNC:12030	TRADD	Hs.89862	8717
ENSG00000056558	HGNC:12031	TRAF1	EBI6	7185
ENSG00000127191	HGNC:12032	TRAF2	RNF117	7186
ENSG00000127191	HGNC:12032	TRAF2	TRAP3	7186
ENSG00000131323	HGNC:12033	TRAF3	CAP-1	7187
ENSG00000131323	HGNC:12033	TRAF3	CD40bp	7187
ENSG00000131323	HGNC:12033	TRAF3	CRAF1	7187
ENSG00000131323	HGNC:12033	TRAF3	LAP1	7187
ENSG00000131323	HGNC:12033	TRAF3	RNF118	7187
ENSG00000204104	HGNC:17861	TRAF3IP1	DKFZP434F124	26146
ENSG00000204104	HGNC:17861	TRAF3IP1	FAP116	26146
ENSG00000204104	HGNC:17861	TRAF3IP1	IFT54	26146
ENSG00000204104	HGNC:17861	TRAF3IP1	MIP-T3	26146
ENSG00000204104	HGNC:17861	TRAF3IP1	MIPT3	26146
ENSG00000056972	HGNC:1343	TRAF3IP2	ACT1	10758
ENSG00000056972	HGNC:1343	TRAF3IP2	C6orf2	10758
ENSG00000056972	HGNC:1343	TRAF3IP2	C6orf4	10758
ENSG00000056972	HGNC:1343	TRAF3IP2	C6orf5	10758
ENSG00000056972	HGNC:1343	TRAF3IP2	C6orf6	10758
ENSG00000056972	HGNC:1343	TRAF3IP2	CIKS	10758
ENSG00000056972	HGNC:1343	TRAF3IP2	DKFZP586G0522	10758
ENSG00000009790	HGNC:30766	TRAF3IP3	T3JAM	80342
ENSG00000076604	HGNC:12034	TRAF4	CART1	9618
ENSG00000076604	HGNC:12034	TRAF4	MLN62	9618
ENSG00000076604	HGNC:12034	TRAF4	RNF83	9618
ENSG00000082512	HGNC:12035	TRAF5	RNF84	7188
ENSG00000175104	HGNC:12036	TRAF6	RNF85	7189
ENSG00000131653	HGNC:20456	TRAF7	DKFZp586I021	84231
ENSG00000131653	HGNC:20456	TRAF7	MGC7807	84231
ENSG00000131653	HGNC:20456	TRAF7	RFWD1	84231
ENSG00000131653	HGNC:20456	TRAF7	RNF119	84231
ENSG00000135148	HGNC:24808	TRAFD1	FLN29	10906
ENSG00000183763	HGNC:30764	TRAIP	RNF206	10293
ENSG00000183763	HGNC:30764	TRAIP	TRIP	10293
ENSG00000182606	HGNC:29947	TRAK1	KIAA1042	22906
ENSG00000182606	HGNC:29947	TRAK1	MILT1	22906
ENSG00000182606	HGNC:29947	TRAK1	OIP106	22906
ENSG00000115993	HGNC:13206	TRAK2	ALS2CR3	66008
ENSG00000115993	HGNC:13206	TRAK2	CALS-C	66008
ENSG00000115993	HGNC:13206	TRAK2	GRIF-1	66008
ENSG00000115993	HGNC:13206	TRAK2	KIAA0549	66008
ENSG00000115993	HGNC:13206	TRAK2	MILT2	66008
ENSG00000115993	HGNC:13206	TRAK2	OIP98	66008
ENSG00000067167	HGNC:20568	TRAM1	TRAM	23471
ENSG00000067167	HGNC:20568	TRAM1	TRAMP	23471
ENSG00000174599	HGNC:28371	TRAM1L1	MGC26568	133022
ENSG00000065308	HGNC:16855	TRAM2	KIAA0057	9697
ENSG00000168016	HGNC:29011	TRANK1	KIAA0342	9881
ENSG00000168016	HGNC:29011	TRANK1	LBA1	9881
ENSG00000126602	HGNC:16264	TRAP1	HSP75	10131
ENSG00000126602	HGNC:16264	TRAP1	HSP90L	10131
ENSG00000170043	HGNC:19894	TRAPPC1	BET5	58485
ENSG00000170043	HGNC:19894	TRAPPC1	MUM2	58485
ENSG00000160218	HGNC:11868	TRAPPC10	EHOC-1	7109
ENSG00000160218	HGNC:11868	TRAPPC10	TMEM1	7109
ENSG00000160218	HGNC:11868	TRAPPC10	TRS130	7109
ENSG00000168538	HGNC:25751	TRAPPC11	C4orf41	60684
ENSG00000168538	HGNC:25751	TRAPPC11	FLJ12716	60684
ENSG00000168538	HGNC:25751	TRAPPC11	foigr	60684
ENSG00000168538	HGNC:25751	TRAPPC11	gry	60684
ENSG00000171853	HGNC:24284	TRAPPC12	CGI-87	51112
ENSG00000171853	HGNC:24284	TRAPPC12	TTC-15	51112
ENSG00000171853	HGNC:24284	TRAPPC12	TTC15	51112
ENSG00000113597	HGNC:25828	TRAPPC13	C5orf44	80006
ENSG00000113597	HGNC:25828	TRAPPC13	FLJ13611	80006
ENSG00000113597	HGNC:25828	TRAPPC13	MGC48585	80006
ENSG00000146826	HGNC:25604	TRAPPC14	C7orf43	55262
ENSG00000146826	HGNC:25604	TRAPPC14	FLJ10925	55262
ENSG00000146826	HGNC:25604	TRAPPC14	MAP11	55262
ENSG00000196459	HGNC:23068	TRAPPC2	hYP38334	6399
ENSG00000196459	HGNC:23068	TRAPPC2	MIP-2A	6399
ENSG00000196459	HGNC:23068	TRAPPC2	SEDL	6399
ENSG00000196459	HGNC:23068	TRAPPC2	SEDT	6399
ENSG00000196459	HGNC:23068	TRAPPC2	TRS20	6399
ENSG00000196459	HGNC:23068	TRAPPC2	ZNF547L	6399
ENSG00000256060	HGNC:10710	TRAPPC2B	MIP-2A	10597
ENSG00000256060	HGNC:10710	TRAPPC2B	SEDLP	10597
ENSG00000256060	HGNC:10710	TRAPPC2B	SEDLP1	10597
ENSG00000256060	HGNC:10710	TRAPPC2B	TRAPPC2P1	10597
ENSG00000167515	HGNC:30887	TRAPPC2L	HSPC176	51693
ENSG00000054116	HGNC:19942	TRAPPC3	BET3	27095
ENSG00000173626	HGNC:21090	TRAPPC3L	bA259P20.2	100128327
ENSG00000173626	HGNC:21090	TRAPPC3L	BET3L	100128327
ENSG00000173626	HGNC:21090	TRAPPC3L	FLJ11180	100128327
ENSG00000196655	HGNC:19943	TRAPPC4	PTD009	51399
ENSG00000196655	HGNC:19943	TRAPPC4	SBDN	51399
ENSG00000196655	HGNC:19943	TRAPPC4	TRS23	51399
ENSG00000181029	HGNC:23067	TRAPPC5	MGC52424	126003
ENSG00000181029	HGNC:23067	TRAPPC5	TRS31	126003
ENSG00000007255	HGNC:23069	TRAPPC6A	HSPC289	79090
ENSG00000007255	HGNC:23069	TRAPPC6A	MGC2650	79090
ENSG00000007255	HGNC:23069	TRAPPC6A	TRS33	79090
ENSG00000182400	HGNC:23066	TRAPPC6B	NaN	122553
ENSG00000153339	HGNC:29169	TRAPPC8	GSG1	22878
ENSG00000153339	HGNC:29169	TRAPPC8	HsT2706	22878
ENSG00000153339	HGNC:29169	TRAPPC8	KIAA1012	22878
ENSG00000153339	HGNC:29169	TRAPPC8	TRS85	22878
ENSG00000167632	HGNC:30832	TRAPPC9	IKBKBBP	83696
ENSG00000167632	HGNC:30832	TRAPPC9	KIAA1882	83696
ENSG00000167632	HGNC:30832	TRAPPC9	MRT13	83696
ENSG00000167632	HGNC:30832	TRAPPC9	NIBP	83696
ENSG00000167632	HGNC:30832	TRAPPC9	T1	83696
ENSG00000167632	HGNC:30832	TRAPPC9	TRS120	83696
ENSG00000184811	HGNC:29592	TRARG1	BEC-1	286753
ENSG00000184811	HGNC:29592	TRARG1	DSPB1	286753
ENSG00000184811	HGNC:29592	TRARG1	IFITMD3	286753
ENSG00000184811	HGNC:29592	TRARG1	LOST1	286753
ENSG00000184811	HGNC:29592	TRARG1	TUSC5	286753
ENSG00000163519	HGNC:30698	TRAT1	HSPC062	50852
ENSG00000163519	HGNC:30698	TRAT1	TCRIM	50852
ENSG00000163519	HGNC:30698	TRAT1	TRIM	50852
ENSG00000107614	HGNC:2977	TRDMT1	DNMT2	1787
ENSG00000107614	HGNC:2977	TRDMT1	RNMT1	1787
ENSG00000186439	HGNC:12261	TRDN	TRISK	10345
ENSG00000118094	HGNC:12266	TREH	MGC129621	11181
ENSG00000118094	HGNC:12266	TREH	TRE	11181
ENSG00000118094	HGNC:12266	TREH	TREA	11181
ENSG00000124731	HGNC:17760	TREM1	CD354	54210
ENSG00000124731	HGNC:17760	TREM1	TREM-1	54210
ENSG00000095970	HGNC:17761	TREM2	TREM-2	54209
ENSG00000095970	HGNC:17761	TREM2	Trem2a	54209
ENSG00000095970	HGNC:17761	TREM2	Trem2b	54209
ENSG00000095970	HGNC:17761	TREM2	Trem2c	54209
ENSG00000161911	HGNC:20434	TREML1	dJ238O23.3	340205
ENSG00000161911	HGNC:20434	TREML1	TLT1	340205
ENSG00000112195	HGNC:21092	TREML2	C6orf76	79865
ENSG00000112195	HGNC:21092	TREML2	dJ238O23.1	79865
ENSG00000112195	HGNC:21092	TREML2	FLJ13693	79865
ENSG00000112195	HGNC:21092	TREML2	TLT2	79865
ENSG00000188056	HGNC:30807	TREML4	TLT4	285852
ENSG00000124496	HGNC:18273	TRERF1	BCAR2	55809
ENSG00000124496	HGNC:18273	TRERF1	dJ139D8.5	55809
ENSG00000124496	HGNC:18273	TRERF1	HSA277276	55809
ENSG00000124496	HGNC:18273	TRERF1	RAPA	55809
ENSG00000124496	HGNC:18273	TRERF1	TReP-132	55809
ENSG00000213689	HGNC:12269	TREX1	AGS1	11277
ENSG00000213689	HGNC:12269	TREX1	DRN3	11277
ENSG00000183479	HGNC:12270	TREX2	NaN	11219
ENSG00000170893	HGNC:12298	TRH	NaN	7200
ENSG00000072657	HGNC:30748	TRHDE	PAP-II	29953
ENSG00000072657	HGNC:30748	TRHDE	PGPEP2	29953
ENSG00000072657	HGNC:30748	TRHDE	TRH-DE	29953
ENSG00000174417	HGNC:12299	TRHR	NaN	7201
ENSG00000170855	HGNC:26937	TRIAP1	HSPC132	51499
ENSG00000170855	HGNC:26937	TRIAP1	MDM35	51499
ENSG00000170855	HGNC:26937	TRIAP1	P53CSV	51499
ENSG00000170855	HGNC:26937	TRIAP1	WF-1	51499
ENSG00000173334	HGNC:16891	TRIB1	C8FW	10221
ENSG00000173334	HGNC:16891	TRIB1	GIG2	10221
ENSG00000173334	HGNC:16891	TRIB1	TRB1	10221
ENSG00000071575	HGNC:30809	TRIB2	GS3955	28951
ENSG00000071575	HGNC:30809	TRIB2	TRB2	28951
ENSG00000101255	HGNC:16228	TRIB3	C20orf97	57761
ENSG00000101255	HGNC:16228	TRIB3	dJ1103G7.3	57761
ENSG00000101255	HGNC:16228	TRIB3	TRB3	57761
ENSG00000255690	HGNC:22200	TRIL	KIAA0644	9865
ENSG00000204613	HGNC:10072	TRIM10	HERF1	10107
ENSG00000204613	HGNC:10072	TRIM10	RFB30	10107
ENSG00000204613	HGNC:10072	TRIM10	RNF9	10107
ENSG00000154370	HGNC:16281	TRIM11	BIA1	81559
ENSG00000154370	HGNC:16281	TRIM11	RNF92	81559
ENSG00000204977	HGNC:9976	TRIM13	DLEU5	10206
ENSG00000204977	HGNC:9976	TRIM13	Leu5	10206
ENSG00000204977	HGNC:9976	TRIM13	RFP2	10206
ENSG00000204977	HGNC:9976	TRIM13	RNF77	10206
ENSG00000106785	HGNC:16283	TRIM14	KIAA0129	9830
ENSG00000204610	HGNC:16284	TRIM15	RNF93	89870
ENSG00000204610	HGNC:16284	TRIM15	ZNF178	89870
ENSG00000204610	HGNC:16284	TRIM15	ZNFB7	89870
ENSG00000221926	HGNC:17241	TRIM16	EBBP	10626
ENSG00000162931	HGNC:13430	TRIM17	RBCC	51127
ENSG00000162931	HGNC:13430	TRIM17	RNF16	51127
ENSG00000162931	HGNC:13430	TRIM17	terf	51127
ENSG00000109654	HGNC:15974	TRIM2	CMT2R	23321
ENSG00000109654	HGNC:15974	TRIM2	KIAA0517	23321
ENSG00000109654	HGNC:15974	TRIM2	RNF86	23321
ENSG00000132109	HGNC:11312	TRIM21	RNF81	6737
ENSG00000132109	HGNC:11312	TRIM21	RO52	6737
ENSG00000132109	HGNC:11312	TRIM21	SSA1	6737
ENSG00000132274	HGNC:16379	TRIM22	GPSTAF50	10346
ENSG00000132274	HGNC:16379	TRIM22	RNF94	10346
ENSG00000132274	HGNC:16379	TRIM22	STAF50	10346
ENSG00000113595	HGNC:660	TRIM23	ARD1	373
ENSG00000113595	HGNC:660	TRIM23	ARFD1	373
ENSG00000113595	HGNC:660	TRIM23	RNF46	373
ENSG00000122779	HGNC:11812	TRIM24	hTIF1	8805
ENSG00000122779	HGNC:11812	TRIM24	RNF82	8805
ENSG00000122779	HGNC:11812	TRIM24	TIF1	8805
ENSG00000122779	HGNC:11812	TRIM24	Tif1a	8805
ENSG00000121060	HGNC:12932	TRIM25	EFP	7706
ENSG00000121060	HGNC:12932	TRIM25	RNF147	7706
ENSG00000121060	HGNC:12932	TRIM25	ZNF147	7706
ENSG00000234127	HGNC:12962	TRIM26	RNF95	7726
ENSG00000234127	HGNC:12962	TRIM26	ZNF173	7726
ENSG00000204713	HGNC:9975	TRIM27	RFP	5987
ENSG00000204713	HGNC:9975	TRIM27	RNF76	5987
ENSG00000130726	HGNC:16384	TRIM28	KAP-1	10155
ENSG00000130726	HGNC:16384	TRIM28	KAP1	10155
ENSG00000130726	HGNC:16384	TRIM28	PPP1R157	10155
ENSG00000130726	HGNC:16384	TRIM28	RNF96	10155
ENSG00000130726	HGNC:16384	TRIM28	TF1B	10155
ENSG00000130726	HGNC:16384	TRIM28	TIF1-beta	10155
ENSG00000130726	HGNC:16384	TRIM28	TIF1B	10155
ENSG00000130726	HGNC:16384	TRIM28	TIF1beta	10155
ENSG00000137699	HGNC:17274	TRIM29	ATDC	23650
ENSG00000137699	HGNC:17274	TRIM29	FLJ36085	23650
ENSG00000110171	HGNC:10064	TRIM3	BERP	10612
ENSG00000110171	HGNC:10064	TRIM3	HAC1	10612
ENSG00000110171	HGNC:10064	TRIM3	RNF22	10612
ENSG00000110171	HGNC:10064	TRIM3	RNF97	10612
ENSG00000204616	HGNC:16289	TRIM31	C6orf13	11074
ENSG00000204616	HGNC:16289	TRIM31	HCG1	11074
ENSG00000204616	HGNC:16289	TRIM31	HCGI	11074
ENSG00000204616	HGNC:16289	TRIM31	RNF	11074
ENSG00000119401	HGNC:16380	TRIM32	BBS11	22954
ENSG00000119401	HGNC:16380	TRIM32	HT2A	22954
ENSG00000119401	HGNC:16380	TRIM32	LGMD2H	22954
ENSG00000119401	HGNC:16380	TRIM32	TATIP	22954
ENSG00000197323	HGNC:16290	TRIM33	FLJ11429	51592
ENSG00000197323	HGNC:16290	TRIM33	KIAA1113	51592
ENSG00000197323	HGNC:16290	TRIM33	PTC7	51592
ENSG00000197323	HGNC:16290	TRIM33	RFG7	51592
ENSG00000197323	HGNC:16290	TRIM33	TF1G	51592
ENSG00000197323	HGNC:16290	TRIM33	TIF1G	51592
ENSG00000197323	HGNC:16290	TRIM33	TIF1GAMMA	51592
ENSG00000197323	HGNC:16290	TRIM33	TIFGAMMA	51592
ENSG00000258659	HGNC:10063	TRIM34	RNF21	53840
ENSG00000104228	HGNC:16285	TRIM35	HLS5	23087
ENSG00000104228	HGNC:16285	TRIM35	KIAA1098	23087
ENSG00000104228	HGNC:16285	TRIM35	MAIR	23087
ENSG00000152503	HGNC:16280	TRIM36	HAPRIN	55521
ENSG00000152503	HGNC:16280	TRIM36	RBCC728	55521
ENSG00000152503	HGNC:16280	TRIM36	RNF98	55521
ENSG00000108395	HGNC:7523	TRIM37	KIAA0898	4591
ENSG00000108395	HGNC:7523	TRIM37	MUL	4591
ENSG00000108395	HGNC:7523	TRIM37	POB1	4591
ENSG00000108395	HGNC:7523	TRIM37	TEF3	4591
ENSG00000112343	HGNC:10059	TRIM38	RNF15	10475
ENSG00000112343	HGNC:10059	TRIM38	RORET	10475
ENSG00000204599	HGNC:10065	TRIM39	RNF23	56658
ENSG00000248167	HGNC:38845	TRIM39-RPP21	NaN	202658
ENSG00000146833	HGNC:16275	TRIM4	RNF87	89122
ENSG00000204614	HGNC:18736	TRIM40	RNF35	135644
ENSG00000146063	HGNC:19013	TRIM41	MGC1127	90933
ENSG00000146063	HGNC:19013	TRIM41	RINCK	90933
ENSG00000155890	HGNC:19014	TRIM42	FLJ40097	287015
ENSG00000155890	HGNC:19014	TRIM42	PPP1R40	287015
ENSG00000155890	HGNC:19014	TRIM42	T4A1	287015
ENSG00000144015	HGNC:19015	TRIM43	TRIM43A	129868
ENSG00000144010	HGNC:37146	TRIM43B	NaN	653192
ENSG00000166326	HGNC:19016	TRIM44	DIPB	54765
ENSG00000166326	HGNC:19016	TRIM44	MC7	54765
ENSG00000134253	HGNC:19018	TRIM45	FLJ13181	80263
ENSG00000134253	HGNC:19018	TRIM45	RNF99	80263
ENSG00000163462	HGNC:19019	TRIM46	FLJ23229	80128
ENSG00000163462	HGNC:19019	TRIM46	TRIFIC	80128
ENSG00000132481	HGNC:19020	TRIM47	GOA	91107
ENSG00000132481	HGNC:19020	TRIM47	RNF100	91107
ENSG00000150244	HGNC:19021	TRIM48	RNF101	79097
ENSG00000168930	HGNC:13431	TRIM49	RNF18	57093
ENSG00000168930	HGNC:13431	TRIM49	TRIM49A	57093
ENSG00000182053	HGNC:42955	TRIM49B	NaN	283116
ENSG00000204449	HGNC:38877	TRIM49C	TRIM49L2	642612
ENSG00000223417	HGNC:43973	TRIM49D1	TRIM49D	399939
ENSG00000223417	HGNC:43973	TRIM49D1	TRIM49D1P	399939
ENSG00000223417	HGNC:43973	TRIM49D1	TRIM49DP	399939
ENSG00000233802	HGNC:37217	TRIM49D2	TRIM49D2P	729384
ENSG00000233802	HGNC:37217	TRIM49D2	TRIM49L	729384
ENSG00000233802	HGNC:37217	TRIM49D2	TRIM49L1	729384
ENSG00000132256	HGNC:16276	TRIM5	RNF88	85363
ENSG00000132256	HGNC:16276	TRIM5	TRIM5alpha	85363
ENSG00000146755	HGNC:19017	TRIM50	FLJ32804	135892
ENSG00000146755	HGNC:19017	TRIM50	TRIM50A	135892
ENSG00000124900	HGNC:19023	TRIM51	SPRYD5	84767
ENSG00000124900	HGNC:19023	TRIM51	TRIM51A	84767
ENSG00000220948	HGNC:43972	TRIM51G	TRIM51GP	120824
ENSG00000183718	HGNC:19024	TRIM52	RNF102	84851
ENSG00000138100	HGNC:16008	TRIM54	MURF	57159
ENSG00000138100	HGNC:16008	TRIM54	MURF-3	57159
ENSG00000138100	HGNC:16008	TRIM54	RNF30	57159
ENSG00000147573	HGNC:14215	TRIM55	MURF-2	84675
ENSG00000147573	HGNC:14215	TRIM55	RNF29	84675
ENSG00000169871	HGNC:19028	TRIM56	RNF109	81844
ENSG00000162722	HGNC:24150	TRIM58	BIA2	25893
ENSG00000213186	HGNC:30834	TRIM59	Mrf1	286827
ENSG00000213186	HGNC:30834	TRIM59	RNF104	286827
ENSG00000213186	HGNC:30834	TRIM59	TRIM57	286827
ENSG00000213186	HGNC:30834	TRIM59	TSBF1	286827
ENSG00000121236	HGNC:16277	TRIM6	RNF89	117854
ENSG00000258588	HGNC:33440	TRIM6-TRIM34	NaN	445372
ENSG00000176979	HGNC:21162	TRIM60	FLJ35882	166655
ENSG00000176979	HGNC:21162	TRIM60	RNF129	166655
ENSG00000176979	HGNC:21162	TRIM60	RNF33	166655
ENSG00000183439	HGNC:24339	TRIM61	RNF35	391712
ENSG00000116525	HGNC:25574	TRIM62	DEAR1	55223
ENSG00000116525	HGNC:25574	TRIM62	FLJ10759	55223
ENSG00000158022	HGNC:16007	TRIM63	IRF	84676
ENSG00000158022	HGNC:16007	TRIM63	MURF-1	84676
ENSG00000158022	HGNC:16007	TRIM63	RNF28	84676
ENSG00000158022	HGNC:16007	TRIM63	SMRZ	84676
ENSG00000204450	HGNC:14663	TRIM64	C11orf28	120146
ENSG00000204450	HGNC:14663	TRIM64	TRIM64A	120146
ENSG00000189253	HGNC:37147	TRIM64B	NaN	642446
ENSG00000214891	HGNC:37148	TRIM64C	NaN	646754
ENSG00000141569	HGNC:27316	TRIM65	NaN	201292
ENSG00000166436	HGNC:29005	TRIM66	C11orf29	9866
ENSG00000166436	HGNC:29005	TRIM66	KIAA0298	9866
ENSG00000166436	HGNC:29005	TRIM66	TIF1D	9866
ENSG00000119283	HGNC:31859	TRIM67	TNL	440730
ENSG00000167333	HGNC:21161	TRIM68	FLJ10369	55128
ENSG00000167333	HGNC:21161	TRIM68	RNF137	55128
ENSG00000167333	HGNC:21161	TRIM68	SS-56	55128
ENSG00000185880	HGNC:17857	TRIM69	RNF36	140691
ENSG00000185880	HGNC:17857	TRIM69	Trif	140691
ENSG00000185880	HGNC:17857	TRIM69	TRIMLESS	140691
ENSG00000146054	HGNC:16278	TRIM7	GNIP	81786
ENSG00000146054	HGNC:16278	TRIM7	RNF90	81786
ENSG00000206557	HGNC:32669	TRIM71	LIN-41	131405
ENSG00000206557	HGNC:32669	TRIM71	LIN41	131405
ENSG00000177238	HGNC:32671	TRIM72	MG53	493829
ENSG00000178809	HGNC:18162	TRIM73	TRIM50B	375593
ENSG00000155428	HGNC:17453	TRIM74	MGC45440	378108
ENSG00000155428	HGNC:17453	TRIM74	TRIM50C	378108
ENSG00000250374	HGNC:32686	TRIM75	TRIM75P	391714
ENSG00000214414	HGNC:34228	TRIM77	TRIM77P	390231
ENSG00000171206	HGNC:15579	TRIM8	GERP	81603
ENSG00000171206	HGNC:15579	TRIM8	RNF27	81603
ENSG00000100505	HGNC:16288	TRIM9	RNF91	114088
ENSG00000100505	HGNC:16288	TRIM9	SPRING	114088
ENSG00000184108	HGNC:26698	TRIML1	FLJ36180	339976
ENSG00000184108	HGNC:26698	TRIML1	RNF209	339976
ENSG00000179046	HGNC:26378	TRIML2	FLJ25801	205860
ENSG00000179046	HGNC:26378	TRIML2	SPRYD6	205860
ENSG00000038382	HGNC:12303	TRIO	ARHGEF23	7204
ENSG00000100106	HGNC:17009	TRIOBP	DFNB28	11078
ENSG00000100106	HGNC:17009	TRIOBP	HRIHFB2122	11078
ENSG00000100106	HGNC:17009	TRIOBP	KIAA1662	11078
ENSG00000100106	HGNC:17009	TRIOBP	TAP68	11078
ENSG00000100106	HGNC:17009	TRIOBP	Tara	11078
ENSG00000125733	HGNC:12304	TRIP10	CIP4	9322
ENSG00000125733	HGNC:12304	TRIP10	HSTP	9322
ENSG00000125733	HGNC:12304	TRIP10	STOT	9322
ENSG00000125733	HGNC:12304	TRIP10	STP	9322
ENSG00000100815	HGNC:12305	TRIP11	CEV14	9321
ENSG00000100815	HGNC:12305	TRIP11	GMAP-210	9321
ENSG00000100815	HGNC:12305	TRIP11	GMAP210	9321
ENSG00000100815	HGNC:12305	TRIP11	Trip230	9321
ENSG00000153827	HGNC:12306	TRIP12	KIAA0045	9320
ENSG00000153827	HGNC:12306	TRIP12	TRIPC	9320
ENSG00000153827	HGNC:12306	TRIP12	ULF	9320
ENSG00000071539	HGNC:12307	TRIP13	16E1BP	9319
ENSG00000103671	HGNC:12310	TRIP4	ASC-1	9325
ENSG00000103671	HGNC:12310	TRIP4	HsT17391	9325
ENSG00000103671	HGNC:12310	TRIP4	ZC2HC5	9325
ENSG00000087077	HGNC:12311	TRIP6	MGC10556	7205
ENSG00000087077	HGNC:12311	TRIP6	MGC10558	7205
ENSG00000087077	HGNC:12311	TRIP6	MGC29959	7205
ENSG00000087077	HGNC:12311	TRIP6	MGC3837	7205
ENSG00000087077	HGNC:12311	TRIP6	MGC4423	7205
ENSG00000087077	HGNC:12311	TRIP6	OIP1	7205
ENSG00000087077	HGNC:12311	TRIP6	ZRP-1	7205
ENSG00000205133	HGNC:27828	TRIQK	C8orf83	286144
ENSG00000205133	HGNC:27828	TRIQK	DKFZp779L1068	286144
ENSG00000205133	HGNC:27828	TRIQK	LOC286144	286144
ENSG00000205133	HGNC:27828	TRIQK	PRO0845	286144
ENSG00000123144	HGNC:28424	TRIR	C19orf43	79002
ENSG00000123144	HGNC:28424	TRIR	fSAP18	79002
ENSG00000123144	HGNC:28424	TRIR	MGC2803	79002
ENSG00000123144	HGNC:28424	TRIR	TERCIR	79002
ENSG00000043514	HGNC:20286	TRIT1	FLJ20061	54802
ENSG00000043514	HGNC:20286	TRIT1	IPT	54802
ENSG00000136932	HGNC:30967	TRMO	C9orf156	51531
ENSG00000136932	HGNC:30967	TRMO	HSPC219	51531
ENSG00000104907	HGNC:25980	TRMT1	FLJ20244	55621
ENSG00000104907	HGNC:25980	TRMT1	TRM1	55621
ENSG00000145331	HGNC:28403	TRMT10A	MGC27034	93587
ENSG00000145331	HGNC:28403	TRMT10A	RG9MTD2	93587
ENSG00000145331	HGNC:28403	TRMT10A	TRM10	93587
ENSG00000165275	HGNC:26454	TRMT10B	bA3J10.9	158234
ENSG00000165275	HGNC:26454	TRMT10B	FLJ31455	158234
ENSG00000165275	HGNC:26454	TRMT10B	RG9MTD3	158234
ENSG00000174173	HGNC:26022	TRMT10C	FLJ20432	54931
ENSG00000174173	HGNC:26022	TRMT10C	MRPP1	54931
ENSG00000174173	HGNC:26022	TRMT10C	RG9MTD1	54931
ENSG00000066651	HGNC:21080	TRMT11	C6orf75	60487
ENSG00000066651	HGNC:21080	TRMT11	dJ187J11.2	60487
ENSG00000066651	HGNC:21080	TRMT11	MDS024	60487
ENSG00000066651	HGNC:21080	TRMT11	TRM11	60487
ENSG00000066651	HGNC:21080	TRMT11	TRMT11-1	60487
ENSG00000173113	HGNC:26940	TRMT112	HSPC152	51504
ENSG00000173113	HGNC:26940	TRMT112	HSPC170	51504
ENSG00000173113	HGNC:26940	TRMT112	hTrm112	51504
ENSG00000173113	HGNC:26940	TRMT112	TRM112	51504
ENSG00000173113	HGNC:26940	TRMT112	TRMT11-2	51504
ENSG00000183665	HGNC:26091	TRMT12	FLJ20772	55039
ENSG00000183665	HGNC:26091	TRMT12	Trm12	55039
ENSG00000183665	HGNC:26091	TRMT12	TYW2	55039
ENSG00000122435	HGNC:25502	TRMT13	CCDC76	54482
ENSG00000122435	HGNC:25502	TRMT13	FLJ10287	54482
ENSG00000122435	HGNC:25502	TRMT13	FLJ11219	54482
ENSG00000121486	HGNC:16782	TRMT1L	C1orf25	81627
ENSG00000099899	HGNC:24974	TRMT2A	HTF9C	27037
ENSG00000188917	HGNC:25748	TRMT2B	CXorf34	79979
ENSG00000188917	HGNC:25748	TRMT2B	FLJ12687	79979
ENSG00000155275	HGNC:26653	TRMT44	C4orf23	152992
ENSG00000155275	HGNC:26653	TRMT44	FLJ35725	152992
ENSG00000155275	HGNC:26653	TRMT44	METTL19	152992
ENSG00000155275	HGNC:26653	TRMT44	TRM44	152992
ENSG00000126814	HGNC:23141	TRMT5	KIAA1393	57570
ENSG00000126814	HGNC:23141	TRMT5	TRM5	57570
