node1_ID	node1_name	node1_type	node2_ID	node2_name	node2_type	EdgeType	EdgeScore	EdgeDirection	cell	source
ENSG00000012048	BRCA1	GENE	ENSG00000163659	TIPARP	GENE	SL	0.4379	child-child	rheumatoid arthritis;tumours;Ataxia Telangiectasia;Breast Cancer;mantle cell lymphoma;breast and ova	Text Mining
ENSG00000012048	BRCA1	GENE	ENSG00000198625	MDM4	GENE	SL	0.1775	child-child	cancer_D009369	Text Mining
ENSG00000012048	BRCA1	GENE	ENSG00000130766	SESN2	GENE	SL	0.533	child-child	A549,PC3,MDA468	Decipher
ENSG00000012048	BRCA1	GENE	ENSG00000051180	RAD51	GENE	SL	0.7625	child-child	A549,PC3,MDA468;HR repair-defective tumors;ovarian cancer_D010051	Decipher;Text Mining
ENSG00000012048	BRCA1	GENE	ENSG00000122512	PMS2	GENE	SL	0.551	child-child	A549,PC3,MDA468	Decipher
ENSG00000012048	BRCA1	GENE	ENSG00000142541	RPL13A	GENE	SL	0.512	child-child	A549,PC3,MDA468	Decipher
ENSG00000012048	BRCA1	GENE	ENSG00000167258	CDK12	GENE	SL	0.56	child-child	cancer_D009369	Text Mining
ENSG00000012048	BRCA1	GENE	ENSG00000062822	POLD1	GENE	SL	0.548	child-child	A549,PC3,MDA468	Decipher
ENSG00000012048	BRCA1	GENE	ENSG00000139687	RB1	GENE	SL	0.85	child-child	A549	CRISPR/CRISPRi
ENSG00000012048	BRCA1	GENE	ENSG00000152422	XRCC4	GENE	SL	0.1775	child-child	cancer_D009369	Text Mining
ENSG00000012048	BRCA1	GENE	ENSG00000159593	NAE1	GENE	SL	0.611	child-child	A375;A375;HCT116	GenomeRNAi
ENSG00000012048	BRCA1	GENE	ENSG00000187193	MT1X	GENE	SL	0.557	child-child	A549,PC3,MDA468	Decipher
ENSG00000012048	BRCA1	GENE	ENSG00000017427	IGF1	GENE	SL	0.527	child-child	A549,PC3,MDA468	Decipher
ENSG00000012048	BRCA1	GENE	ENSG00000102226	USP11	GENE	SL	0.1775	child-child	HR repair-defective tumors_D009369	Text Mining
ENSG00000012048	BRCA1	GENE	ENSG00000123374	CDK2	GENE	SL	0.539	child-child	A549,PC3,MDA468	Decipher
ENSG00000012048	BRCA1	GENE	ENSG00000175482	POLD4	GENE	SL	0.524	child-child	A549,PC3,MDA468	Decipher
ENSG00000012048	BRCA1	GENE	ENSG00000119383	PTPA	GENE	SL	0.1775	child-child	cancer_D009369	Text Mining
ENSG00000012048	BRCA1	GENE	ENSG00000122025	FLT3	GENE	SL	0.85	child-child	293T	CRISPR/CRISPRi
ENSG00000012048	BRCA1	GENE	ENSG00000171862	PTEN	GENE	SL	0.1775	child-child	tumor vasculature_D009369	Text Mining
ENSG00000012048	BRCA1	GENE	ENSG00000064012	CASP8	GENE	SL	0.85	child-child	Hela	CRISPR/CRISPRi
ENSG00000012048	BRCA1	GENE	ENSG00000196584	XRCC2	GENE	SL	0.6475	child-child	A549,PC3,MDA468;cancer_D009369	Decipher;Text Mining
ENSG00000012048	BRCA1	GENE	ENSG00000188827	SLX4	GENE	SL	0.1775	child-child	breast tumor_D001943	Text Mining
ENSG00000012048	BRCA1	GENE	ENSG00000168522	FNTA	GENE	SL	0.85	child-child	293T	CRISPR/CRISPRi
ENSG00000012048	BRCA1	GENE	ENSG00000119318	RAD23B	GENE	SL	0.551	child-child	A549,PC3,MDA468	Decipher
ENSG00000012048	BRCA1	GENE	ENSG00000110768	GTF2H1	GENE	SL	0.53	child-child	A549,PC3,MDA468	Decipher
ENSG00000012048	BRCA1	GENE	ENSG00000162607	USP1	GENE	SL	0.494	child-child	A549,PC3,MDA468	Decipher
ENSG00000049283	EPN3	GENE	ENSG00000130702	LAMA5	GENE	SL	0.2	child-child		Computational Prediction
ENSG00000196199	MPHOSPH8	GENE	ENSG00000136997	MYC	GENE	SL	0.551	child-child	HMEC	GenomeRNAi
ENSG00000196199	MPHOSPH8	GENE	ENSG00000005810	MYCBP2	GENE	SL	0.2	child-child		Computational Prediction
ENSG00000185298	CCDC137	GENE	ENSG00000003436	TFPI	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000185298	CCDC137	GENE	ENSG00000163606	CD200R1	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000169032	MAP2K1	GENE	ENSG00000143799	PARP1	GENE	SL	0.85	child-child	A375;A549	CRISPR/CRISPRi
ENSG00000169032	MAP2K1	GENE	ENSG00000104723	TUSC3	GENE	SL	0.4	child-child	LUAD	Text Mining
ENSG00000169032	MAP2K1	GENE	ENSG00000213281	NRAS	GENE	SL	0.458	child-child	DLD-1	GenomeRNAi
ENSG00000169032	MAP2K1	GENE	ENSG00000176208	ATAD5	GENE	SL	0.4	child-child	LUAD	Text Mining
ENSG00000169032	MAP2K1	GENE	ENSG00000166483	WEE1	GENE	SL	0.85	child-child	A375	CRISPR/CRISPRi
ENSG00000169032	MAP2K1	GENE	ENSG00000134086	VHL	GENE	SL	0.85	child-child	Hela, A549	CRISPR/CRISPRi
ENSG00000169032	MAP2K1	GENE	ENSG00000091483	FH	GENE	SL	0.4	child-child	LUAD	Text Mining
ENSG00000169032	MAP2K1	GENE	ENSG00000118046	STK11	GENE	SL	0.4	child-child	LUAD	Text Mining
ENSG00000169032	MAP2K1	GENE	ENSG00000198793	MTOR	GENE	SL	0.4	child-child	LUAD	Text Mining
ENSG00000169032	MAP2K1	GENE	ENSG00000145675	PIK3R1	GENE	SL	0.85	child-child	X293T	CRISPR/CRISPRi
ENSG00000169032	MAP2K1	GENE	ENSG00000197299	BLM	GENE	SL	0.4	child-child	LUAD	Text Mining
ENSG00000169032	MAP2K1	GENE	ENSG00000155657	TTN	GENE	SL	0.4	child-child	LUAD	Text Mining
ENSG00000169032	MAP2K1	GENE	ENSG00000099956	SMARCB1	GENE	SL	0.85	child-child	X293T	CRISPR/CRISPRi
ENSG00000169032	MAP2K1	GENE	ENSG00000126934	MAP2K2	GENE	SL	0.85	child-child	HT29, OVCAR8, Meljuso, A549	CRISPR/CRISPRi
ENSG00000169032	MAP2K1	GENE	ENSG00000168395	ING5	GENE	SL	0.4	child-child	LUAD	Text Mining
ENSG00000169032	MAP2K1	GENE	ENSG00000133703	KRAS	GENE	SL	0.6	child-child	COAD	Text Mining
ENSG00000163125	RPRD2	GENE	ENSG00000032389	EIPR1	GENE	SL	0.6	child-child	LAML	Text Mining
ENSG00000107186	MPDZ	GENE	ENSG00000213281	NRAS	GENE	SL	0.521	child-child	DLD-1;DLD-1	GenomeRNAi
ENSG00000107186	MPDZ	GENE	ENSG00000169439	SDC2	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000136603	SKIL	GENE	ENSG00000141510	TP53	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000120054	CPN1	GENE	ENSG00000147655	RSPO2	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000122126	OCRL	GENE	ENSG00000188706	ZDHHC9	GENE	SL	0.2	child-child		Computational Prediction
ENSG00000122126	OCRL	GENE	ENSG00000172465	TCEAL1	GENE	SL	0.2	child-child		Computational Prediction
ENSG00000136279	DBNL	GENE	ENSG00000171490	RSL1D1	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000136279	DBNL	GENE	ENSG00000166828	SCNN1G	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000136279	DBNL	GENE	ENSG00000150093	ITGB1	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000136279	DBNL	GENE	ENSG00000197860	SGTB	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000136279	DBNL	GENE	ENSG00000106636	YKT6	GENE	SL	0.2	child-child		Computational Prediction
ENSG00000136279	DBNL	GENE	ENSG00000188215	DCUN1D3	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000140950	MEAK7	GENE	ENSG00000186174	BCL9L	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000140950	MEAK7	GENE	ENSG00000104067	TJP1	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000179709	NLRP8	GENE	ENSG00000171862	PTEN	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000147408	CSGALNACT1	GENE	ENSG00000125834	STK35	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000242802	AP5Z1	GENE	ENSG00000015676	NUDCD3	GENE	SL	0.2	child-child		Computational Prediction
ENSG00000153037	SRP19	GENE	ENSG00000243725	TTC4	GENE	SL	0.85	child-child	Jurkat	CRISPR/CRISPRi
ENSG00000153037	SRP19	GENE	ENSG00000163159	VPS72	GENE	SL	0.85	child-child	K562	CRISPR/CRISPRi
ENSG00000153037	SRP19	GENE	ENSG00000140395	WDR61	GENE	SL	0.85	child-child	K562	CRISPR/CRISPRi
ENSG00000153037	SRP19	GENE	ENSG00000126216	TUBGCP3	GENE	SL	0.85	child-child	K562	CRISPR/CRISPRi
ENSG00000125871	MGME1	GENE	ENSG00000107317	PTGDS	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000131910	NR0B2	GENE	ENSG00000163872	YEATS2	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000120820	GLT8D2	GENE	ENSG00000213281	NRAS	GENE	SL	0.443	child-child	DLD-1	GenomeRNAi
ENSG00000120820	GLT8D2	GENE	ENSG00000133703	KRAS	GENE	SL	0.443	child-child	DLD-1	GenomeRNAi
ENSG00000120820	GLT8D2	GENE	ENSG00000174775	HRAS	GENE	SL	0.443	child-child	DLD-1	GenomeRNAi
ENSG00000120820	GLT8D2	GENE	ENSG00000164294	GPX8	GENE	SL	0.2	child-child		Computational Prediction
ENSG00000122507	BBS9	GENE	ENSG00000168496	FEN1	GENE	SL	0.3	child-child	cancer_D009369	Text Mining
ENSG00000122507	BBS9	GENE	ENSG00000135587	SMPD2	GENE	SL	0.1775	child-child	cancer_D009369	Text Mining
ENSG00000122507	BBS9	GENE	ENSG00000217930	PAM16	GENE	SL	0.1775	child-child	cancer_D009369	Text Mining
ENSG00000169682	SPNS1	GENE	ENSG00000127954	STEAP4	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000169682	SPNS1	GENE	ENSG00000135269	TES	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000012171	SEMA3B	GENE	ENSG00000013588	GPRC5A	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000175591	P2RY2	GENE	ENSG00000175793	SFN	GENE	SL	0.173	child-child		Computational Prediction
ENSG00000175591	P2RY2	GENE	ENSG00000172830	SSH3	GENE	SL	0.2	child-child		Computational Prediction
ENSG00000138802	SEC24B	GENE	ENSG00000152208	GRID2	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000138802	SEC24B	GENE	ENSG00000144224	UBXN4	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000138802	SEC24B	GENE	ENSG00000143742	SRP9	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000100485	SOS2	GENE	ENSG00000182400	TRAPPC6B	GENE	SL	0.2	child-child		Computational Prediction
ENSG00000079841	RIMS1	GENE	ENSG00000133703	KRAS	GENE	SL	0.6	child-child	COAD	Text Mining
ENSG00000198121	LPAR1	GENE	ENSG00000111700	SLCO1B3	GENE	SL	0.5	child-child	HeLa	GenomeRNAi
ENSG00000198121	LPAR1	GENE	ENSG00000101162	TUBB1	GENE	SL	0.5	child-child	HeLa	GenomeRNAi
ENSG00000198121	LPAR1	GENE	ENSG00000186868	MAPT	GENE	SL	0.5	child-child	HeLa	GenomeRNAi
ENSG00000198121	LPAR1	GENE	ENSG00000144852	NR1I2	GENE	SL	0.5	child-child	HeLa	GenomeRNAi
ENSG00000198121	LPAR1	GENE	ENSG00000078018	MAP2	GENE	SL	0.5	child-child	HeLa	GenomeRNAi
ENSG00000198121	LPAR1	GENE	ENSG00000047849	MAP4	GENE	SL	0.5	child-child	HeLa	GenomeRNAi
ENSG00000176386	CDC26	GENE	ENSG00000082068	WDR70	GENE	SL	0.85	child-child	K562	CRISPR/CRISPRi
ENSG00000176386	CDC26	GENE	ENSG00000196230	TUBB	GENE	SL	0.85	child-child	K562	CRISPR/CRISPRi
ENSG00000176386	CDC26	GENE	ENSG00000111711	GOLT1B	GENE	SL	0.85	child-child	K562	CRISPR/CRISPRi
ENSG00000176386	CDC26	GENE	ENSG00000090470	PDCD7	GENE	SL	0.85	child-child	K562	CRISPR/CRISPRi
ENSG00000176386	CDC26	GENE	ENSG00000004961	HCCS	GENE	SL	0.85	child-child	K562	CRISPR/CRISPRi
ENSG00000176386	CDC26	GENE	ENSG00000107672	NSMCE4A	GENE	SL	0.85	child-child	K562	CRISPR/CRISPRi
ENSG00000176386	CDC26	GENE	ENSG00000118579	MED28	GENE	SL	0.85	child-child	K562;Jurkat	CRISPR/CRISPRi
ENSG00000176386	CDC26	GENE	ENSG00000173692	PSMD1	GENE	SL	0.85	child-child	K562	CRISPR/CRISPRi
ENSG00000176386	CDC26	GENE	ENSG00000070814	TCOF1	GENE	SL	0.85	child-child	K562	CRISPR/CRISPRi
ENSG00000176386	CDC26	GENE	ENSG00000166263	STXBP4	GENE	SL	0.85	child-child	K562	CRISPR/CRISPRi
ENSG00000176386	CDC26	GENE	ENSG00000105568	PPP2R1A	GENE	SL	0.85	child-child	K562	CRISPR/CRISPRi
ENSG00000176386	CDC26	GENE	ENSG00000088930	XRN2	GENE	SL	0.85	child-child	K562	CRISPR/CRISPRi
ENSG00000176386	CDC26	GENE	ENSG00000198783	ZNF830	GENE	SL	0.85	child-child	Jurkat	CRISPR/CRISPRi
ENSG00000176386	CDC26	GENE	ENSG00000116906	GNPAT	GENE	SL	0.85	child-child	K562	CRISPR/CRISPRi
ENSG00000176386	CDC26	GENE	ENSG00000185085	INTS5	GENE	SL	0.85	child-child	K562;Jurkat	CRISPR/CRISPRi
ENSG00000176386	CDC26	GENE	ENSG00000111726	CMAS	GENE	SL	0.85	child-child	K562	CRISPR/CRISPRi
ENSG00000176386	CDC26	GENE	ENSG00000137815	RTF1	GENE	SL	0.85	child-child	Jurkat	CRISPR/CRISPRi
ENSG00000176386	CDC26	GENE	ENSG00000123219	CENPK	GENE	SL	0.85	child-child	K562	CRISPR/CRISPRi
ENSG00000176386	CDC26	GENE	ENSG00000100162	CENPM	GENE	SL	0.85	child-child	K562	CRISPR/CRISPRi
ENSG00000176386	CDC26	GENE	ENSG00000066136	NFYC	GENE	SL	0.85	child-child	K562	CRISPR/CRISPRi
ENSG00000176386	CDC26	GENE	ENSG00000123737	EXOSC9	GENE	SL	0.85	child-child	Jurkat	CRISPR/CRISPRi
ENSG00000176386	CDC26	GENE	ENSG00000184110	EIF3C	GENE	SL	0.85	child-child	K562	CRISPR/CRISPRi
ENSG00000176386	CDC26	GENE	ENSG00000107937	GTPBP4	GENE	SL	0.85	child-child	K562	CRISPR/CRISPRi
ENSG00000176386	CDC26	GENE	ENSG00000146733	PSPH	GENE	SL	0.85	child-child	K562	CRISPR/CRISPRi
ENSG00000176386	CDC26	GENE	ENSG00000104412	EMC2	GENE	SL	0.85	child-child	K562	CRISPR/CRISPRi
ENSG00000176386	CDC26	GENE	ENSG00000076043	REXO2	GENE	SL	0.85	child-child	K562	CRISPR/CRISPRi
ENSG00000176386	CDC26	GENE	ENSG00000130997	POLN	GENE	SL	0.85	child-child	K562	CRISPR/CRISPRi
ENSG00000176386	CDC26	GENE	ENSG00000087263	OGFOD1	GENE	SL	0.85	child-child	K562	CRISPR/CRISPRi
ENSG00000176386	CDC26	GENE	ENSG00000143756	FBXO28	GENE	SL	0.85	child-child	K562	CRISPR/CRISPRi
ENSG00000176386	CDC26	GENE	ENSG00000137547	MRPL15	GENE	SL	0.85	child-child	K562	CRISPR/CRISPRi
ENSG00000176386	CDC26	GENE	ENSG00000126216	TUBGCP3	GENE	SL	0.85	child-child	K562;Jurkat	CRISPR/CRISPRi
ENSG00000176386	CDC26	GENE	ENSG00000112282	MED23	GENE	SL	0.85	child-child	K562	CRISPR/CRISPRi
ENSG00000176386	CDC26	GENE	ENSG00000132912	DCTN4	GENE	SL	0.85	child-child	K562	CRISPR/CRISPRi
ENSG00000176386	CDC26	GENE	ENSG00000101773	RBBP8	GENE	SL	0.85	child-child	K562	CRISPR/CRISPRi
ENSG00000176386	CDC26	GENE	ENSG00000110906	KCTD10	GENE	SL	0.85	child-child	K562	CRISPR/CRISPRi
ENSG00000176386	CDC26	GENE	ENSG00000108107	RPL28	GENE	SL	0.85	child-child	K562	CRISPR/CRISPRi
ENSG00000176386	CDC26	GENE	ENSG00000180098	TRNAU1AP	GENE	SL	0.85	child-child	K562	CRISPR/CRISPRi
ENSG00000176386	CDC26	GENE	ENSG00000136273	HUS1	GENE	SL	0.85	child-child	K562	CRISPR/CRISPRi
ENSG00000176386	CDC26	GENE	ENSG00000196531	NACA	GENE	SL	0.85	child-child	Jurkat	CRISPR/CRISPRi
ENSG00000176386	CDC26	GENE	ENSG00000103995	CEP152	GENE	SL	0.85	child-child	K562	CRISPR/CRISPRi
ENSG00000176386	CDC26	GENE	ENSG00000120253	NUP43	GENE	SL	0.85	child-child	K562	CRISPR/CRISPRi
ENSG00000176386	CDC26	GENE	ENSG00000120539	MASTL	GENE	SL	0.85	child-child	K562	CRISPR/CRISPRi
ENSG00000176386	CDC26	GENE	ENSG00000107959	PITRM1	GENE	SL	0.85	child-child	K562	CRISPR/CRISPRi
ENSG00000176386	CDC26	GENE	ENSG00000136527	TRA2B	GENE	SL	0.85	child-child	K562	CRISPR/CRISPRi
ENSG00000176386	CDC26	GENE	ENSG00000126261	UBA2	GENE	SL	0.85	child-child	K562	CRISPR/CRISPRi
ENSG00000176386	CDC26	GENE	ENSG00000167526	RPL13	GENE	SL	0.85	child-child	K562;Jurkat	CRISPR/CRISPRi
ENSG00000176386	CDC26	GENE	ENSG00000149100	EIF3M	GENE	SL	0.85	child-child	K562	CRISPR/CRISPRi
ENSG00000176386	CDC26	GENE	ENSG00000100353	EIF3D	GENE	SL	0.85	child-child	Jurkat	CRISPR/CRISPRi
ENSG00000176386	CDC26	GENE	ENSG00000243725	TTC4	GENE	SL	0.85	child-child	K562;Jurkat	CRISPR/CRISPRi
ENSG00000176386	CDC26	GENE	ENSG00000163946	TASOR	GENE	SL	0.85	child-child	K562	CRISPR/CRISPRi
ENSG00000176386	CDC26	GENE	ENSG00000164611	PTTG1	GENE	SL	0.85	child-child	K562	CRISPR/CRISPRi
ENSG00000176386	CDC26	GENE	ENSG00000128059	PPAT	GENE	SL	0.85	child-child	K562	CRISPR/CRISPRi
ENSG00000171840	NINJ2	GENE	ENSG00000137413	TAF8	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000136068	FLNB	GENE	ENSG00000142949	PTPRF	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000062524	LTK	GENE	ENSG00000133703	KRAS	GENE	SL	0.6	child-child	COAD	Text Mining
ENSG00000062524	LTK	GENE	ENSG00000213281	NRAS	GENE	SL	0.446	child-child	DLD-1	GenomeRNAi
ENSG00000109089	CDR2L	GENE	ENSG00000159593	NAE1	GENE	SL	0.644	child-child	A375;A375;A375;A375;HCT116;HCT116	GenomeRNAi
ENSG00000132465	JCHAIN	GENE	ENSG00000159593	NAE1	GENE	SL	0.5	child-child	HCT116	GenomeRNAi
ENSG00000100983	GSS	GENE	ENSG00000145632	PLK2	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000172955	ADH6	GENE	ENSG00000163584	RPL22L1	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000118523	CCN2	GENE	ENSG00000173531	MST1	GENE	SL	0.56	child-child	hepatocellular carcinoma;liver cancer_D006528;D006528	Text Mining
ENSG00000118523	CCN2	GENE	ENSG00000159593	NAE1	GENE	SL	0.5	child-child	A375	GenomeRNAi
ENSG00000118523	CCN2	GENE	ENSG00000104375	STK3	GENE	SL	0.1775	child-child	hepatocellular carcinoma;liver cancer_D006528;D006528	Text Mining
ENSG00000118523	CCN2	GENE	ENSG00000102572	STK24	GENE	SL	0.1775	child-child	hepatocellular carcinoma;liver cancer_D006528;D006528	Text Mining
ENSG00000173548	SNX33	GENE	ENSG00000155366	RHOC	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000173548	SNX33	GENE	ENSG00000149257	SERPINH1	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000173548	SNX33	GENE	ENSG00000160789	LMNA	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000164695	CHMP4C	GENE	ENSG00000117595	IRF6	GENE	SL	0.2	child-child		Computational Prediction
ENSG00000164695	CHMP4C	GENE	ENSG00000046604	DSG2	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000117676	RPS6KA1	GENE	ENSG00000167895	TMC8	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000100926	TM9SF1	GENE	ENSG00000170348	TMED10	GENE	SL	0.2	child-child		Computational Prediction
ENSG00000198089	SFI1	GENE	ENSG00000100403	ZC3H7B	GENE	SL	0.2	child-child		Computational Prediction
ENSG00000198089	SFI1	GENE	ENSG00000177084	POLE	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000198089	SFI1	GENE	ENSG00000139291	TMEM19	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000198089	SFI1	GENE	ENSG00000131944	FAAP24	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000138834	MAPK8IP3	GENE	ENSG00000187555	USP7	GENE	SL	0.2	child-child		Computational Prediction
ENSG00000138834	MAPK8IP3	GENE	ENSG00000118096	IFT46	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000138834	MAPK8IP3	GENE	ENSG00000159593	NAE1	GENE	SL	0.5	child-child	A375	GenomeRNAi
ENSG00000138834	MAPK8IP3	GENE	ENSG00000103549	RNF40	GENE	SL	0.2	child-child		Computational Prediction
ENSG00000101460	MAP1LC3A	GENE	ENSG00000198793	MTOR	GENE	SL	0.1775	child-child	esophageal cancer_D004938	Text Mining
ENSG00000161960	EIF4A1	GENE	ENSG00000196531	NACA	GENE	SL	0.85	child-child	Jurkat	CRISPR/CRISPRi
ENSG00000161960	EIF4A1	GENE	ENSG00000185085	INTS5	GENE	SL	0.85	child-child	K562	CRISPR/CRISPRi
ENSG00000161960	EIF4A1	GENE	ENSG00000243725	TTC4	GENE	SL	0.85	child-child	Jurkat	CRISPR/CRISPRi
ENSG00000161960	EIF4A1	GENE	ENSG00000159593	NAE1	GENE	SL	0.629	child-child	A375;A375;A375;A375	GenomeRNAi
ENSG00000161960	EIF4A1	GENE	ENSG00000123737	EXOSC9	GENE	SL	0.85	child-child	Jurkat	CRISPR/CRISPRi
ENSG00000161960	EIF4A1	GENE	ENSG00000173692	PSMD1	GENE	SL	0.85	child-child	K562	CRISPR/CRISPRi
ENSG00000161960	EIF4A1	GENE	ENSG00000118579	MED28	GENE	SL	0.85	child-child	K562	CRISPR/CRISPRi
ENSG00000161960	EIF4A1	GENE	ENSG00000112282	MED23	GENE	SL	0.85	child-child	K562	CRISPR/CRISPRi
ENSG00000125414	MYH2	GENE	ENSG00000171862	PTEN	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000125414	MYH2	GENE	ENSG00000163902	RPN1	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000125414	MYH2	GENE	ENSG00000166743	ACSM1	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000173894	CBX2	GENE	ENSG00000079257	LXN	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000000971	CFH	GENE	ENSG00000145216	FIP1L1	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000000971	CFH	GENE	ENSG00000133895	MEN1	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000000971	CFH	GENE	ENSG00000183207	RUVBL2	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000000971	CFH	GENE	ENSG00000083093	PALB2	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000000971	CFH	GENE	ENSG00000130414	NDUFA10	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000000971	CFH	GENE	ENSG00000163781	TOPBP1	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000000971	CFH	GENE	ENSG00000004700	RECQL	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000165219	GAPVD1	GENE	ENSG00000119414	PPP6C	GENE	SL	0.2	child-child		Computational Prediction
ENSG00000165219	GAPVD1	GENE	ENSG00000119396	RAB14	GENE	SL	0.2	child-child		Computational Prediction
ENSG00000164713	BRI3	GENE	ENSG00000189077	TMEM120A	GENE	SL	0.2	child-child		Computational Prediction
ENSG00000076053	RBM7	GENE	ENSG00000066777	ARFGEF1	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000113460	BRIX1	GENE	ENSG00000143621	ILF2	GENE	SL	0.2	child-child		Computational Prediction
ENSG00000113460	BRIX1	GENE	ENSG00000071539	TRIP13	GENE	SL	0.2	child-child		Computational Prediction
ENSG00000113460	BRIX1	GENE	ENSG00000213281	NRAS	GENE	SL	0.584	child-child	DLD-1;DLD-1;DLD-1	GenomeRNAi
ENSG00000113460	BRIX1	GENE	ENSG00000174775	HRAS	GENE	SL	0.584	child-child	DLD-1;DLD-1;DLD-1	GenomeRNAi
ENSG00000113460	BRIX1	GENE	ENSG00000113456	RAD1	GENE	SL	0.2	child-child		Computational Prediction
ENSG00000113460	BRIX1	GENE	ENSG00000079739	PGM1	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000106355	LSM5	GENE	ENSG00000213281	NRAS	GENE	SL	0.476	child-child	DLD-1	GenomeRNAi
ENSG00000106355	LSM5	GENE	ENSG00000133703	KRAS	GENE	SL	0.6	child-child	COAD	Text Mining
ENSG00000183023	SLC8A1	GENE	ENSG00000139618	BRCA2	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000183023	SLC8A1	GENE	ENSG00000171862	PTEN	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000141556	TBCD	GENE	ENSG00000133703	KRAS	GENE	SL	0.6	child-child	COAD	Text Mining
ENSG00000104804	TULP2	GENE	ENSG00000133703	KRAS	GENE	SL	0.6	child-child	COAD	Text Mining
ENSG00000111237	VPS29	GENE	ENSG00000140395	WDR61	GENE	SL	0.85	child-child	K562	CRISPR/CRISPRi
ENSG00000075790	BCAP29	GENE	ENSG00000130204	TOMM40	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000075790	BCAP29	GENE	ENSG00000159593	NAE1	GENE	SL	0.611	child-child	A375;A375;A375	GenomeRNAi
ENSG00000180198	RCC1	GENE	ENSG00000130810	PPAN	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000180198	RCC1	GENE	ENSG00000100410	PHF5A	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000100196	KDELR3	GENE	ENSG00000013583	HEBP1	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000100196	KDELR3	GENE	ENSG00000169908	TM4SF1	GENE	SL	0.2	child-child		Computational Prediction
ENSG00000100196	KDELR3	GENE	ENSG00000120805	ARL1	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000100196	KDELR3	GENE	ENSG00000198792	TMEM184B	GENE	SL	0.2	child-child		Computational Prediction
ENSG00000100196	KDELR3	GENE	ENSG00000013588	GPRC5A	GENE	SL	0.3	child-child		Computational Prediction
ENSG00000079385	CEACAM1	GENE	ENSG00000112499	SLC22A2	GENE	SL	0.509	child-child	K562;K562	GenomeRNAi
ENSG00000079385	CEACAM1	GENE	ENSG00000157404	KIT	GENE	SL	0.509	child-child	K562;K562	GenomeRNAi
ENSG00000079385	CEACAM1	GENE	ENSG00000160870	CYP3A7	GENE	SL	0.509	child-child	K562;K562	GenomeRNAi
ENSG00000079385	CEACAM1	GENE	ENSG00000134853	PDGFRA	GENE	SL	0.509	child-child	K562;K562	GenomeRNAi
ENSG00000079385	CEACAM1	GENE	ENSG00000229314	ORM1	GENE	SL	0.509	child-child	K562;K562	GenomeRNAi
